label,model,EbN0_dB,blocks,block_errors,BLER,BLER_CI95_low,BLER_CI95_high,bit_errors_info,BER,avg_iterations,avg_iteration_se,avg_success_iterations,max_iterations_observed,fraction_reaching_max_iterations,undetected_errors,syndrome_pass_count,convergence_failures,channel_saturation_count,q_sub_saturation_count,min_input_clip_count,app_add_saturation_count,saturation_block_fraction,saturation_events_per_block,saturation_error_blocks,saturation_clean_blocks,saturation_error_events,saturation_clean_events,expected_core_cycles,worst_configured_core_cycles,stage,profile,candidate,w_CH,w_APP,w_q,w_M,channel_gain,beta,beta_equiv,layer_order,requested_stop_errors,requested_stop_blocks,requested_stop_completed,iteration_boundary_cycles
A_g2.0_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,250,0.0073982008,12.000000,0.000000,0.000000,12,1.000000,0,0,4,34838,0,0,0,1.000000,8709.500000,4,0,34838,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,2.0,4,2.000000,0-2-1-3,200,4,True,71
A_g2.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,239,0.0070726799,12.000000,0.000000,0.000000,12,1.000000,0,0,4,34838,0,0,0,1.000000,8709.500000,4,0,34838,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,2.0,5,2.500000,0-2-1-3,200,4,True,71
A_g2.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,230,0.0068063447,12.000000,0.000000,0.000000,12,1.000000,0,0,4,34838,0,0,0,1.000000,8709.500000,4,0,34838,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,2.0,6,3.000000,0-2-1-3,200,4,True,71
A_g2.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,221,0.0065400095,12.000000,0.000000,0.000000,12,1.000000,0,0,4,34838,0,0,0,1.000000,8709.500000,4,0,34838,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,2.0,7,3.500000,0-2-1-3,200,4,True,71
A_g3.0_b0,fixed,4.9,4,2,0.50000000,0.15003899,0.84996101,5758,0.1703953598,10.500000,0.957427,9.000000,12,0.500000,0,2,2,35734,315,4,51407,1.000000,21865.000000,2,2,38984,48476,745.500,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,3.0,0,0.000000,0-2-1-3,200,4,True,71
A_g3.0_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,7.500000,0.500000,7.500000,8,0.000000,0,4,0,35734,3,0,9277,1.000000,11253.500000,0,4,0,45014,532.500,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,3.0,1,0.333333,0-2-1-3,200,4,True,71
A_g3.0_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,215,0.0063624527,12.000000,0.000000,0.000000,12,1.000000,0,0,4,35734,0,0,0,1.000000,8933.500000,4,0,35734,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,3.0,2,0.666667,0-2-1-3,200,4,True,71
A_g3.0_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,358,0.0105942235,12.000000,0.000000,0.000000,12,1.000000,0,0,4,35734,0,0,0,1.000000,8933.500000,4,0,35734,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,3.0,3,1.000000,0-2-1-3,200,4,True,71
A_g3.0_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,283,0.0083747633,12.000000,0.000000,0.000000,12,1.000000,0,0,4,35734,0,0,0,1.000000,8933.500000,4,0,35734,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,3.0,4,1.333333,0-2-1-3,200,4,True,71
A_g3.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,272,0.0080492424,12.000000,0.000000,0.000000,12,1.000000,0,0,4,35734,0,0,0,1.000000,8933.500000,4,0,35734,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,3.0,5,1.666667,0-2-1-3,200,4,True,71
A_g3.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,263,0.0077829072,12.000000,0.000000,0.000000,12,1.000000,0,0,4,35734,0,0,0,1.000000,8933.500000,4,0,35734,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,3.0,6,2.000000,0-2-1-3,200,4,True,71
A_g3.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,230,0.0068063447,12.000000,0.000000,0.000000,12,1.000000,0,0,4,35734,0,0,0,1.000000,8933.500000,4,0,35734,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,3.0,7,2.333333,0-2-1-3,200,4,True,71
A_g4.0_b0,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,256,0.0075757576,11.750000,0.250000,11.000000,12,0.750000,0,1,3,36077,5,0,6592,1.000000,10668.500000,3,1,27064,15610,834.250,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,4.0,0,0.000000,0-2-1-3,200,4,True,71
A_g4.0_b1,fixed,4.9,4,1,0.25000000,0.04558726,0.69935816,49,0.0014500473,10.500000,0.957427,9.000000,12,0.500000,0,2,2,36077,1,0,12121,1.000000,12049.750000,1,3,9017,39182,745.500,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,4.0,1,0.250000,0-2-1-3,200,4,True,71
A_g4.0_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,306,0.0090553977,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36077,0,0,0,1.000000,9019.250000,4,0,36077,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,4.0,2,0.500000,0-2-1-3,200,4,True,71
A_g4.0_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,410,0.0121330492,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36077,0,0,0,1.000000,9019.250000,4,0,36077,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,4.0,3,0.750000,0-2-1-3,200,4,True,71
A_g4.0_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,311,0.0092033617,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36077,0,0,0,1.000000,9019.250000,4,0,36077,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,4.0,4,1.000000,0-2-1-3,200,4,True,71
A_g4.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,297,0.0087890625,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36077,0,0,0,1.000000,9019.250000,4,0,36077,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,4.0,5,1.250000,0-2-1-3,200,4,True,71
A_g4.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,287,0.0084931345,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36077,0,0,0,1.000000,9019.250000,4,0,36077,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,4.0,6,1.500000,0-2-1-3,200,4,True,71
A_g4.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,240,0.0071022727,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36077,0,0,0,1.000000,9019.250000,4,0,36077,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,4.0,7,1.750000,0-2-1-3,200,4,True,71
A_g6.0_b0,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,450,0.0133167614,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36339,0,0,0,1.000000,9084.750000,4,0,36339,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,6.0,0,0.000000,0-2-1-3,200,4,True,71
A_g6.0_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,218,0.0064512311,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36339,0,0,35,1.000000,9093.500000,4,0,36374,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,6.0,1,0.166667,0-2-1-3,200,4,True,71
A_g6.0_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,379,0.0112156723,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36339,0,0,0,1.000000,9084.750000,4,0,36339,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,6.0,2,0.333333,0-2-1-3,200,4,True,71
A_g6.0_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,456,0.0134943182,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36339,0,0,0,1.000000,9084.750000,4,0,36339,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,6.0,3,0.500000,0-2-1-3,200,4,True,71
A_g6.0_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,362,0.0107125947,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36339,0,0,0,1.000000,9084.750000,4,0,36339,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,6.0,4,0.666667,0-2-1-3,200,4,True,71
A_g6.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,348,0.0102982955,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36339,0,0,0,1.000000,9084.750000,4,0,36339,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,6.0,5,0.833333,0-2-1-3,200,4,True,71
A_g6.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,325,0.0096176610,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36339,0,0,0,1.000000,9084.750000,4,0,36339,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,6.0,6,1.000000,0-2-1-3,200,4,True,71
A_g6.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,251,0.0074277936,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36339,0,0,0,1.000000,9084.750000,4,0,36339,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,6.0,7,1.166667,0-2-1-3,200,4,True,71
A_g8.0_b0,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,515,0.0152402936,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36478,0,0,0,1.000000,9119.500000,4,0,36478,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,8.0,0,0.000000,0-2-1-3,200,4,True,71
A_g8.0_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,367,0.0108605587,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36478,0,0,0,1.000000,9119.500000,4,0,36478,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,8.0,1,0.125000,0-2-1-3,200,4,True,71
A_g8.0_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,459,0.0135830966,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36478,0,0,0,1.000000,9119.500000,4,0,36478,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,8.0,2,0.250000,0-2-1-3,200,4,True,71
A_g8.0_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,496,0.0146780303,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36478,0,0,0,1.000000,9119.500000,4,0,36478,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,8.0,3,0.375000,0-2-1-3,200,4,True,71
A_g8.0_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,381,0.0112748580,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36478,0,0,0,1.000000,9119.500000,4,0,36478,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,8.0,4,0.500000,0-2-1-3,200,4,True,71
A_g8.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,370,0.0109493371,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36478,0,0,0,1.000000,9119.500000,4,0,36478,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,8.0,5,0.625000,0-2-1-3,200,4,True,71
A_g8.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,361,0.0106830019,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36478,0,0,0,1.000000,9119.500000,4,0,36478,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,8.0,6,0.750000,0-2-1-3,200,4,True,71
A_g8.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,254,0.0075165720,12.000000,0.000000,0.000000,12,1.000000,0,0,4,36478,0,0,0,1.000000,9119.500000,4,0,36478,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,A,4,6,6,5,8.0,7,0.875000,0-2-1-3,200,4,True,71
B_g0.288_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.500000,0.288675,5.500000,6,0.000000,0,4,0,33,0,0,0,1.000000,8.250000,0,4,0,33,390.500,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.288,0,0.000000,0-2-1-3,200,4,True,71
B_g0.288_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,85,0.0025153883,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.288,1,3.472222,0-2-1-3,200,4,True,71
B_g0.288_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,85,0.0025153883,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.288,2,6.944444,0-2-1-3,200,4,True,71
B_g0.288_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,85,0.0025153883,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.288,3,10.416667,0-2-1-3,200,4,True,71
B_g0.288_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,85,0.0025153883,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.288,4,13.888889,0-2-1-3,200,4,True,71
B_g0.288_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,85,0.0025153883,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.288,5,17.361111,0-2-1-3,200,4,True,71
B_g0.288_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,85,0.0025153883,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.288,6,20.833333,0-2-1-3,200,4,True,71
B_g0.288_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,85,0.0025153883,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.288,7,24.305556,0-2-1-3,200,4,True,71
B_g0.337_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.750000,0.478714,4.750000,6,0.000000,0,4,0,412,0,0,0,1.000000,103.000000,0,4,0,412,337.250,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.337,0,0.000000,0-2-1-3,200,4,True,71
B_g0.337_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,100,0.0029592803,12.000000,0.000000,0.000000,12,1.000000,0,0,4,412,0,0,0,1.000000,103.000000,4,0,412,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.337,1,2.967359,0-2-1-3,200,4,True,71
B_g0.337_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,99,0.0029296875,12.000000,0.000000,0.000000,12,1.000000,0,0,4,412,0,0,0,1.000000,103.000000,4,0,412,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.337,2,5.934718,0-2-1-3,200,4,True,71
B_g0.337_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,99,0.0029296875,12.000000,0.000000,0.000000,12,1.000000,0,0,4,412,0,0,0,1.000000,103.000000,4,0,412,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.337,3,8.902077,0-2-1-3,200,4,True,71
B_g0.337_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,99,0.0029296875,12.000000,0.000000,0.000000,12,1.000000,0,0,4,412,0,0,0,1.000000,103.000000,4,0,412,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.337,4,11.869436,0-2-1-3,200,4,True,71
B_g0.337_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,99,0.0029296875,12.000000,0.000000,0.000000,12,1.000000,0,0,4,412,0,0,0,1.000000,103.000000,4,0,412,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.337,5,14.836795,0-2-1-3,200,4,True,71
B_g0.337_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,99,0.0029296875,12.000000,0.000000,0.000000,12,1.000000,0,0,4,412,0,0,0,1.000000,103.000000,4,0,412,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.337,6,17.804154,0-2-1-3,200,4,True,71
B_g0.337_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,99,0.0029296875,12.000000,0.000000,0.000000,12,1.000000,0,0,4,412,0,0,0,1.000000,103.000000,4,0,412,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.337,7,20.771513,0-2-1-3,200,4,True,71
B_g0.395_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.750000,0.478714,4.750000,6,0.000000,0,4,0,2007,0,0,0,1.000000,501.750000,0,4,0,2007,337.250,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.395,0,0.000000,0-2-1-3,200,4,True,71
B_g0.395_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,121,0.0035807292,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.395,1,2.531646,0-2-1-3,200,4,True,71
B_g0.395_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,114,0.0033735795,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.395,2,5.063291,0-2-1-3,200,4,True,71
B_g0.395_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,114,0.0033735795,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.395,3,7.594937,0-2-1-3,200,4,True,71
B_g0.395_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,114,0.0033735795,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.395,4,10.126582,0-2-1-3,200,4,True,71
B_g0.395_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,114,0.0033735795,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.395,5,12.658228,0-2-1-3,200,4,True,71
B_g0.395_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,114,0.0033735795,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.395,6,15.189873,0-2-1-3,200,4,True,71
B_g0.395_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,114,0.0033735795,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.395,7,17.721519,0-2-1-3,200,4,True,71
B_g0.436_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,4021,0,0,0,1.000000,1005.250000,0,4,0,4021,301.750,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.436,0,0.000000,0-2-1-3,200,4,True,71
B_g0.436_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4021,0,0,0,1.000000,1005.250000,4,0,4021,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.436,1,2.293578,0-2-1-3,200,4,True,71
B_g0.436_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,119,0.0035215436,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4021,0,0,0,1.000000,1005.250000,4,0,4021,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.436,2,4.587156,0-2-1-3,200,4,True,71
B_g0.436_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,119,0.0035215436,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4021,0,0,0,1.000000,1005.250000,4,0,4021,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.436,3,6.880734,0-2-1-3,200,4,True,71
B_g0.436_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,119,0.0035215436,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4021,0,0,0,1.000000,1005.250000,4,0,4021,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.436,4,9.174312,0-2-1-3,200,4,True,71
B_g0.436_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,119,0.0035215436,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4021,0,0,0,1.000000,1005.250000,4,0,4021,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.436,5,11.467890,0-2-1-3,200,4,True,71
B_g0.436_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,119,0.0035215436,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4021,0,0,0,1.000000,1005.250000,4,0,4021,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.436,6,13.761468,0-2-1-3,200,4,True,71
B_g0.436_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,119,0.0035215436,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4021,0,0,0,1.000000,1005.250000,4,0,4021,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.436,7,16.055046,0-2-1-3,200,4,True,71
B_g0.5_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.750000,0.250000,4.750000,5,0.000000,0,4,0,8104,0,0,0,1.000000,2026.000000,0,4,0,8104,337.250,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.5,0,0.000000,0-2-1-3,200,4,True,71
B_g0.5_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,158,0.0046756629,12.000000,0.000000,0.000000,12,1.000000,0,0,4,8104,0,0,0,1.000000,2026.000000,4,0,8104,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.5,1,2.000000,0-2-1-3,200,4,True,71
B_g0.5_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,8104,0,0,0,1.000000,2026.000000,4,0,8104,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.5,2,4.000000,0-2-1-3,200,4,True,71
B_g0.5_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,8104,0,0,0,1.000000,2026.000000,4,0,8104,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.5,3,6.000000,0-2-1-3,200,4,True,71
B_g0.5_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,8104,0,0,0,1.000000,2026.000000,4,0,8104,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.5,4,8.000000,0-2-1-3,200,4,True,71
B_g0.5_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,8104,0,0,0,1.000000,2026.000000,4,0,8104,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.5,5,10.000000,0-2-1-3,200,4,True,71
B_g0.5_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,8104,0,0,0,1.000000,2026.000000,4,0,8104,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.5,6,12.000000,0-2-1-3,200,4,True,71
B_g0.5_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,8104,0,0,0,1.000000,2026.000000,4,0,8104,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.5,7,14.000000,0-2-1-3,200,4,True,71
B_g0.527_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.750000,0.250000,4.750000,5,0.000000,0,4,0,9959,0,0,0,1.000000,2489.750000,0,4,0,9959,337.250,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.527,0,0.000000,0-2-1-3,200,4,True,71
B_g0.527_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,172,0.0050899621,12.000000,0.000000,0.000000,12,1.000000,0,0,4,9959,0,0,0,1.000000,2489.750000,4,0,9959,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.527,1,1.897533,0-2-1-3,200,4,True,71
B_g0.527_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,142,0.0042021780,12.000000,0.000000,0.000000,12,1.000000,0,0,4,9959,0,0,0,1.000000,2489.750000,4,0,9959,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.527,2,3.795066,0-2-1-3,200,4,True,71
B_g0.527_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,142,0.0042021780,12.000000,0.000000,0.000000,12,1.000000,0,0,4,9959,0,0,0,1.000000,2489.750000,4,0,9959,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,B,4,7,7,5,0.527,3,5.692600,0-2-1-3,200,4,True,71
